Zip,Payment_Sum,Payment_Count,Payment_Mean,Year
84737,5251.02,59,89.0,2019
84738,842.22,12,70.18,2019
84741,2479.98,21,118.09,2019
84745,19.21,1,19.21,2019
84754,14.61,1,14.61,2019
84759,139.59,2,69.8,2019
84761,49.0,2,24.5,2019
84765,1313.69,17,77.28,2019
84770,59180.41,815,72.61,2019
84780,1487.46,17,87.5,2019
84790,217360.49,3028,71.78,2019
85001,13.7,1,13.7,2019
85002,734.7,2,367.35,2019
85003,124201.67,209,594.27,2019
85004,793628.24,3041,260.98,2019
85006,1832166.59,7158,255.96,2019
85007,7334.14,135,54.33,2019
85008,737542.93,1480,498.34,2019
85009,2474.96,25,99.0,2019
85011,410.18,6,68.36,2019
85012,643515.17,2376,270.84,2019
85013,6203384.12,6036,1027.73,2019
85014,314944.99,1267,248.58,2019
85015,356146.49,2048,173.9,2019
85016,2863406.49,6855,417.71,2019
85017,2806.22,64,43.85,2019
85018,959275.74,3796,252.71,2019
85019,3043.66,70,43.48,2019
85020,1637411.89,3530,463.86,2019
85021,198747.43,1815,109.5,2019
85022,21683.09,324,66.92,2019
85023,1590702.73,796,1998.37,2019
85024,5073.27,104,48.78,2019
85027,330119.05,2927,112.78,2019
85028,1347363.62,2585,521.22,2019
85029,5653.76,148,38.2,2019
85031,8149.55,263,30.99,2019
85032,2801560.59,8535,328.24,2019
85033,3366.79,67,50.25,2019
85034,3442.5,102,33.75,2019
85035,1530.1,77,19.87,2019
85037,235408.95,2573,91.49,2019
85038,15966.97,42,380.17,2019
85040,1227.14,30,40.9,2019
85041,86.23,3,28.74,2019
85042,5077.45,177,28.69,2019
85043,4869.17,62,78.54,2019
85044,232136.55,552,420.54,2019
85046,65.14,2,32.57,2019
85048,125359.08,1270,98.71,2019
85050,58352.28,942,61.95,2019
85051,18098.14,442,40.95,2019
85053,186069.69,608,306.04,2019
85054,2291890.15,2367,968.27,2019
85060,124.99,1,124.99,2019
85061,91.45,3,30.48,2019
85064,4220.44,20,211.02,2019
85068,159.57,3,53.19,2019
85069,424.99,21,20.24,2019
85070,229.5,2,114.75,2019
85072,8002.11,30,266.74,2019
85076,111.7,2,55.85,2019
85080,334.65,4,83.66,2019
85082,2334.39,20,116.72,2019
85083,976.65,32,30.52,2019
85085,19901.38,168,118.46,2019
85086,9278.55,116,79.99,2019
85087,11.29,1,11.29,2019
85118,3764.61,67,56.19,2019
85119,361.76,24,15.07,2019
85120,25857.13,151,171.24,2019
85122,37486.86,684,54.81,2019
85128,272.21,18,15.12,2019
85130,1738.97,18,96.61,2019
85131,39.05,2,19.52,2019
85132,627.14,26,24.12,2019
85137,143.38,5,28.68,2019
85138,4588.47,56,81.94,2019
85139,1769.61,40,44.24,2019
85140,3631.43,160,22.7,2019
85142,9586.77,277,34.61,2019
85143,20512.29,46,445.92,2019
85147,7443.84,131,56.82,2019
85173,40.66,2,20.33,2019
85194,42.78,2,21.39,2019
85201,142672.85,529,269.7,2019
85202,597082.75,2267,263.38,2019
85203,35061.79,831,42.19,2019
85204,237112.89,1700,139.48,2019
85205,35201.27,492,71.55,2019
85206,1819642.58,7134,255.07,2019
85207,14897.7,393,37.91,2019
85208,6404.58,430,14.89,2019
85209,63377.42,1020,62.13,2019
85210,54919.28,1312,41.86,2019
85211,163.43,3,54.48,2019
85212,23525.79,622,37.82,2019
85213,15203.52,290,52.43,2019
85214,130.26,5,26.05,2019
85215,27604.53,251,109.98,2019
85216,59.6,2,29.8,2019
85224,1075512.84,7786,138.13,2019
85225,60985.21,538,113.36,2019
85226,150123.2,1256,119.52,2019
85233,10852.2,291,37.29,2019
85234,1514083.58,6206,243.97,2019
85236,3554.97,31,114.68,2019
85244,148.14,9,16.46,2019
85246,29555.37,125,236.44,2019
85248,37599.61,819,45.91,2019
85249,20393.73,142,143.62,2019
85250,12064.16,167,72.24,2019
85251,1062653.32,4067,261.29,2019
85252,6130.53,13,471.58,2019
85253,2953318.94,1711,1726.08,2019
85254,377191.89,1934,195.03,2019
85255,883508.68,3513,251.5,2019
85256,246.21,3,82.07,2019
85257,56323.81,102,552.19,2019
85258,1651269.92,7140,231.27,2019
85259,1433363.36,2463,581.96,2019
85260,1447986.24,3827,378.36,2019
85261,168.97,7,24.14,2019
85262,10792.46,60,179.87,2019
85266,16291.72,87,187.26,2019
85267,753.19,12,62.77,2019
85268,8559.51,388,22.06,2019
85269,50.02,1,50.02,2019
85271,2724.45,24,113.52,2019
85274,89.48,6,14.91,2019
85275,25.35,1,25.35,2019
85277,375.25,11,34.11,2019
85281,73758.22,387,190.59,2019
85282,208353.86,1124,185.37,2019
85283,97464.23,1600,60.92,2019
85284,300361.41,842,356.72,2019
85286,41959.83,533,78.72,2019
85287,178.63,5,35.73,2019
85295,95933.71,1834,52.31,2019
85296,97218.97,749,129.8,2019
85297,687596.65,4296,160.06,2019
85298,23792.89,131,181.63,2019
85299,36.05,2,18.02,2019
85301,18828.78,237,79.45,2019
85302,49252.47,118,417.39,2019
85303,88.61,2,44.3,2019
85304,102532.89,1547,66.28,2019
85305,4594.26,151,30.43,2019
85306,465148.98,5354,86.88,2019
85307,3089.85,67,46.12,2019
85308,645515.15,4939,130.7,2019
85309,4934.26,51,96.75,2019
85310,7861.42,37,212.47,2019
85311,22.44,1,22.44,2019
85318,374.71,19,19.72,2019
85322,120.34,7,17.19,2019
85323,4583.65,148,30.97,2019
85324,361.04,24,15.04,2019
85326,1943.15,53,36.66,2019
85331,19023.83,100,190.24,2019
85335,926.54,11,84.23,2019
85337,1457.64,21,69.41,2019
85338,55196.02,541,102.03,2019
85339,8774.54,54,162.49,2019
85340,261420.39,356,734.33,2019
85344,8653.35,56,154.52,2019
85345,1364.04,39,34.98,2019
85346,55.29,4,13.82,2019
85349,241.52,8,30.19,2019
85350,408.56,12,34.05,2019
85351,788441.86,3840,205.32,2019
85352,430.7,9,47.86,2019
85353,1859.09,44,42.25,2019
85355,103.76,1,103.76,2019
85356,59.83,4,14.96,2019
85359,34.3,2,17.15,2019
85361,75.0,1,75.0,2019
85363,867.99,3,289.33,2019
85364,215012.5,1792,119.98,2019
85365,1548.19,50,30.96,2019
85366,15517.4,18,862.08,2019
85367,2029.91,17,119.41,2019
85369,274.2,2,137.1,2019
85371,39.19,3,13.06,2019
85372,140.83,8,17.6,2019
85373,3212.97,31,103.64,2019
85374,77481.33,1936,40.02,2019
85375,761659.25,1554,490.13,2019
85377,61781.92,99,624.06,2019
85378,7202.75,371,19.41,2019
85379,751.07,23,32.66,2019
85381,1330376.27,6777,196.31,2019
85382,138347.5,869,159.2,2019
85383,24467.61,124,197.32,2019
85388,2066.72,15,137.78,2019
85390,1792.28,71,25.24,2019
85392,161318.83,2128,75.81,2019
85395,324936.24,2952,110.07,2019
85396,5085.14,223,22.8,2019
85501,6509.07,114,57.1,2019
85502,36.16,2,18.08,2019
85540,133.53,4,33.38,2019
85541,4211.37,149,28.26,2019
85542,271.08,12,22.59,2019
85543,14.34,1,14.34,2019
85544,125.4,4,31.35,2019
85546,5857.1,170,34.45,2019
85547,7262.43,16,453.9,2019
85550,5931.46,5,1186.29,2019
85552,284.68,5,56.94,2019
85554,14.56,1,14.56,2019
85602,765.15,35,21.86,2019
85603,1062.21,18,59.01,2019
85607,965.75,39,24.76,2019
85610,666.81,4,166.7,2019
85613,306.33,6,51.06,2019
85614,13664.12,690,19.8,2019
85621,3193.01,82,38.94,2019
85622,2363.32,72,32.82,2019
85623,170.85,12,14.24,2019
85625,127.59,9,14.18,2019
85629,4289.0,66,64.98,2019
85635,20996.67,643,32.65,2019
85637,2930.92,3,976.97,2019
85639,27.57,2,13.78,2019
85641,629.86,48,13.12,2019
85643,397.44,25,15.9,2019
85646,173.41,2,86.7,2019
85650,1155.84,12,96.32,2019
85653,2922.59,96,30.44,2019
85658,2101.7,127,16.55,2019
85701,282.81,7,40.4,2019
85704,197152.07,4355,45.27,2019
85705,7123.79,224,31.8,2019
85706,44844.3,63,711.81,2019
85707,4716.53,77,61.25,2019
85709,112.79,7,16.11,2019
85710,204841.18,2750,74.49,2019
85711,159641.76,2061,77.46,2019
85712,875421.75,6833,128.12,2019
85713,172901.89,641,269.74,2019
85714,90611.02,233,388.89,2019
85715,216405.32,1673,129.35,2019
85716,89244.67,459,194.43,2019
85717,228.2,10,22.82,2019
85718,754030.99,2868,262.91,2019
85719,307505.51,1088,282.63,2019
85720,37.1,1,37.1,2019
85721,3847.49,64,60.12,2019
85723,12148.89,203,59.85,2019
85724,963827.72,3296,292.42,2019
85728,65.71,2,32.86,2019
85730,793.19,23,34.49,2019
85733,202.31,5,40.46,2019
85737,12772.53,570,22.41,2019
85739,3824.68,185,20.67,2019
85740,66.17,1,66.17,2019
85741,336909.51,3605,93.46,2019
85742,3065.09,39,78.59,2019
85743,21126.18,150,140.84,2019
85745,118889.29,1809,65.72,2019
85746,7617.46,282,27.01,2019
85747,3176.19,141,22.53,2019
85748,2221.87,54,41.15,2019
85749,2217.74,59,37.59,2019
85750,6424.11,65,98.83,2019
85751,62899.5,46,1367.38,2019
85754,750.0,2,375.0,2019
85755,384319.47,1202,319.73,2019
85756,41420.14,92,450.22,2019
85757,85.46,1,85.46,2019
85775,18.54,1,18.54,2019
85901,16568.92,302,54.86,2019
85925,75.43,4,18.86,2019
85929,16240.45,86,188.84,2019
85933,65.14,2,32.57,2019
85935,2192.66,11,199.33,2019
85937,541.59,29,18.68,2019
85938,11.4,1,11.4,2019
85939,22.49,2,11.24,2019
85941,1328.86,6,221.48,2019
86001,583229.87,1859,313.73,2019
86002,12.92,1,12.92,2019
86004,3396.11,118,28.78,2019
86005,47.94,3,15.98,2019
86016,62.43,1,62.43,2019
86025,10.9,1,10.9,2019
86033,267.79,6,44.63,2019
86040,2439.37,27,90.35,2019
86045,3900.86,42,92.88,2019
86046,15.78,1,15.78,2019
86047,6616.11,74,89.41,2019
86301,108081.49,1585,68.19,2019
86303,74.47,2,37.24,2019
86304,371.55,11,33.78,2019
86305,25499.55,1037,24.59,2019
86312,17.53,1,17.53,2019
86313,238.82,5,47.76,2019
86314,130762.57,849,154.02,2019
86322,1635.12,88,18.58,2019
86323,2519.0,144,17.49,2019
86325,16.22,1,16.22,2019
86326,84837.4,720,117.83,2019
86327,597.95,26,23.0,2019
86333,46.67,3,15.56,2019
86336,6059.02,154,39.34,2019
86340,17.32,1,17.32,2019
86351,340.87,25,13.63,2019
86401,10762.2,253,42.54,2019
86402,88.22,2,44.11,2019
86403,271830.3,1290,210.72,2019
86405,58.22,1,58.22,2019
86406,14.73,1,14.73,2019
86409,44211.97,760,58.17,2019
86413,69.03,4,17.26,2019
86426,29178.68,236,123.64,2019
86427,1970.39,13,151.57,2019
86440,23.5,1,23.5,2019
86442,36240.99,553,65.54,2019
86503,660.25,15,44.02,2019
86504,4438.9,60,73.98,2019
86505,115.16,5,23.03,2019
86510,139.81,1,139.81,2019
86514,11.25,1,11.25,2019
87001,149.62,3,49.87,2019
87002,4529.02,260,17.42,2019
87004,897.56,27,33.24,2019
87008,536.22,24,22.34,2019
87013,195.62,3,65.21,2019
87015,469.21,15,31.28,2019
87016,179.4,2,89.7,2019
87020,450.6,23,19.59,2019
87022,376.63,6,62.77,2019
87024,109.96,2,54.98,2019
87031,3017.89,110,27.44,2019
87032,17.09,1,17.09,2019
87034,27.64,2,13.82,2019
87035,26.7,2,13.35,2019
87043,417.43,4,104.36,2019
87048,455.86,17,26.82,2019
87049,71.58,1,71.58,2019
87059,750.0,2,375.0,2019
87068,90.62,1,90.62,2019
87102,605799.68,3672,164.98,2019
87103,376.45,5,75.29,2019
87104,1401.44,7,200.21,2019
87105,8551.34,78,109.63,2019
87106,2276179.33,3605,631.4,2019
87107,70479.41,247,285.34,2019
87108,219265.26,568,386.03,2019
87109,951954.03,3688,258.12,2019
87110,163473.33,2124,76.96,2019
87111,59748.17,801,74.59,2019
87112,8974.05,123,72.96,2019
87113,61288.88,244,251.18,2019
87114,27431.18,559,49.07,2019
87117,518.24,20,25.91,2019
87120,46530.28,155,300.2,2019
87121,4278.5,43,99.5,2019
87122,33258.18,356,93.42,2019
87123,2946.84,35,84.2,2019
87124,49834.6,913,54.58,2019
87125,68973.89,133,518.6,2019
87131,894528.84,2542,351.9,2019
87144,38505.15,71,542.33,2019
87176,164.45,4,41.11,2019
87191,94.36,1,94.36,2019
87198,22.45,1,22.45,2019
87199,167.64,12,13.97,2019
87301,12428.46,125,99.43,2019
87305,41.63,3,13.88,2019
87313,219.65,3,73.22,2019
87327,655.75,20,32.79,2019
87401,63515.82,861,73.77,2019
87402,6096.77,40,152.42,2019
87410,641.02,38,16.87,2019
87413,37.99,1,37.99,2019
87417,149.61,4,37.4,2019
87420,886.94,16,55.43,2019
87499,663.98,9,73.78,2019
87501,18059.09,323,55.91,2019
87505,549924.3,2491,220.76,2019
87506,12437.93,8,1554.74,2019
87507,11385.24,259,43.96,2019
87508,2035.1,9,226.12,2019
87529,147.06,1,147.06,2019
87530,80.0,1,80.0,2019
87532,6273.91,113,55.52,2019
87544,10003.42,204,49.04,2019
87552,20.6,1,20.6,2019
87571,219101.14,324,676.24,2019
87575,39.51,3,13.17,2019
87701,28227.92,219,128.89,2019
87718,16.19,1,16.19,2019
87740,466.72,10,46.67,2019
87801,324.03,13,24.93,2019
87901,321.29,7,45.9,2019
87937,1027.5,10,102.75,2019
88001,21189.95,342,61.96,2019
88002,38.97,1,38.97,2019
88004,694.62,41,16.94,2019
88005,20856.23,848,24.59,2019
88006,254.55,3,84.85,2019
88007,1860.79,54,34.46,2019
88008,2339.54,52,44.99,2019
88011,354977.88,3127,113.52,2019
88012,15446.0,269,57.42,2019
88013,96.08,5,19.22,2019
88021,341.43,15,22.76,2019
88030,8119.64,55,147.63,2019
88044,11.33,1,11.33,2019
88045,126.47,3,42.16,2019
88046,1697.17,76,22.33,2019
88048,18.6,1,18.6,2019
88061,8892.49,95,93.61,2019
88063,887.96,8,110.99,2019
88081,1111.16,28,39.68,2019
88101,4945.57,177,27.94,2019
88102,13.64,1,13.64,2019
88103,128.05,7,18.29,2019
88130,2125.88,19,111.89,2019
88201,27584.93,799,34.52,2019
88202,95.99,6,16.0,2019
88203,457.98,24,19.08,2019
88210,12173.04,35,347.8,2019
88220,13953.52,192,72.67,2019
88240,2222.01,132,16.83,2019
88260,3037.76,179,16.97,2019
88310,175167.14,415,422.09,2019
88330,217.26,8,27.16,2019
88340,55.28,4,13.82,2019
88345,9901.82,61,162.32,2019
88401,373.64,24,15.57,2019
88415,511.96,12,42.66,2019
88435,1219.46,14,87.1,2019
88901,337.01,3,112.34,2019
89002,169.26,7,24.18,2019
89005,3949.46,29,136.19,2019
89008,224.34,20,11.22,2019
89011,1435.07,53,27.08,2019
89012,57685.87,665,86.75,2019
89014,37139.06,452,82.17,2019
89015,35511.86,452,78.57,2019
89016,1381.23,14,98.66,2019
89027,9743.3,192,50.75,2019
89029,859.92,28,30.71,2019
89030,15837.21,408,38.82,2019
89031,3505.35,145,24.17,2019
89032,60819.97,242,251.32,2019
89036,14.28,1,14.28,2019
89040,121.41,8,15.18,2019
89044,1841.21,88,20.92,2019
89048,14065.36,175,80.37,2019
89052,1134684.06,7877,144.05,2019
89053,60.64,4,15.16,2019
89060,64.78,3,21.59,2019
89061,15.26,1,15.26,2019
89070,40.55,3,13.52,2019
89074,671577.46,3545,189.44,2019
89077,4463.67,15,297.58,2019
89081,2516.09,18,139.78,2019
89084,3001.63,29,103.5,2019
89085,163.25,2,81.62,2019
89086,20666.5,173,119.46,2019
89101,9321.35,60,155.36,2019
89102,1172879.84,6364,184.3,2019
89103,41348.59,884,46.77,2019
89104,139305.08,744,187.24,2019
89105,280.28,6,46.71,2019
89106,972846.83,5024,193.64,2019
89107,33848.82,471,71.87,2019
89108,4193.12,113,37.11,2019
89109,628800.94,1962,320.49,2019
89110,13333.45,469,28.43,2019
89112,16.38,1,16.38,2019
89113,524107.58,3358,156.08,2019
89114,659.91,29,22.76,2019
89115,10999.74,98,112.24,2019
89116,219.0,2,109.5,2019
89117,756592.09,2607,290.22,2019
89118,144584.62,1836,78.75,2019
89119,489759.8,2586,189.39,2019
89120,73385.51,504,145.61,2019
89121,2133546.72,1761,1211.55,2019
89122,1896.59,27,70.24,2019
89123,81536.59,821,99.31,2019
89125,234.6,7,33.51,2019
89126,12.56,1,12.56,2019
89128,1069034.67,9662,110.64,2019
89129,74752.72,772,96.83,2019
89130,82755.52,424,195.18,2019
89131,13815.88,69,200.23,2019
89133,6960.23,79,88.1,2019
89134,356296.89,366,973.49,2019
89135,39379.16,235,167.57,2019
89137,45.8,3,15.27,2019
89138,62783.61,79,794.73,2019
89139,12437.55,120,103.65,2019
89140,63.07,4,15.77,2019
89141,3043.11,40,76.08,2019
89142,498.57,16,31.16,2019
89143,1886.66,7,269.52,2019
89144,487424.58,2838,171.75,2019
89145,37271.01,774,48.15,2019
89146,80642.45,1663,48.49,2019
89147,152911.26,816,187.39,2019
89148,1072171.73,3758,285.3,2019
89149,125419.29,1001,125.29,2019
89158,244.97,2,122.48,2019
89166,4912.89,24,204.7,2019
89169,922706.92,1827,505.04,2019
89170,41.52,3,13.84,2019
89173,69.19,4,17.3,2019
89178,1026.84,10,102.68,2019
89180,295.68,16,18.48,2019
89183,51371.49,185,277.68,2019
89191,254659.7,676,376.72,2019
89193,7017.12,81,86.63,2019
89301,1202.99,37,32.51,2019
89403,191.84,13,14.76,2019
89406,21366.92,193,110.71,2019
89408,1012.98,65,15.58,2019
89410,917.14,65,14.11,2019
89415,132.44,3,44.15,2019
89419,333.8,9,37.09,2019
89423,4255.11,193,22.05,2019
89424,75.59,1,75.59,2019
89431,208351.87,488,426.95,2019
89433,137.82,2,68.91,2019
89434,120353.0,716,168.09,2019
89436,29785.41,719,41.43,2019
89444,75.59,1,75.59,2019
89445,961.83,15,64.12,2019
89447,287.47,8,35.93,2019
89448,4728.43,26,181.86,2019
89449,220.71,13,16.98,2019
89450,380548.25,4,95137.06,2019
89451,1946.47,20,97.32,2019
89460,37.89,3,12.63,2019
89501,3216.06,94,34.21,2019
89502,941497.11,3079,305.78,2019
89503,1560773.52,2874,543.07,2019
89506,2858.77,115,24.86,2019
89509,239589.43,1227,195.26,2019
89510,85.44,5,17.09,2019
89511,211868.88,3209,66.02,2019
89512,1827.37,51,35.83,2019
89519,16583.21,156,106.3,2019
89520,1812.45,11,164.77,2019
89521,378436.89,1315,287.78,2019
89523,154156.78,362,425.85,2019
89533,79.52,5,15.9,2019
89557,1758.77,46,38.23,2019
89701,9087.64,302,30.09,2019
89702,140.07,11,12.73,2019
89703,56967.61,2113,26.96,2019
89705,19794.05,365,54.23,2019
89706,17768.43,347,51.21,2019
89801,9722.68,161,60.39,2019
89815,98.34,4,24.58,2019
89820,74.27,3,24.76,2019
89828,22.64,1,22.64,2019
89883,15.79,1,15.79,2019
90001,610.72,34,17.96,2019
90002,14340.3,115,124.7,2019
90003,3041.61,67,45.4,2019
90004,77213.24,1102,70.07,2019
90005,12353.57,171,72.24,2019
90006,24643.96,908,27.14,2019
90007,268975.85,363,740.98,2019
90008,12554.67,156,80.48,2019
90009,165.63,2,82.82,2019
90010,101845.01,449,226.83,2019
90011,5155.18,189,27.28,2019
90012,103262.37,1900,54.35,2019
90013,284773.09,638,446.35,2019
90014,9363.28,44,212.8,2019
90015,215647.95,869,248.16,2019
90016,3709.16,92,40.32,2019
90017,1891613.04,4008,471.96,2019
90019,21517.95,244,88.19,2019
90020,203726.57,2441,83.46,2019
90021,560.3,22,25.47,2019
90022,29339.84,376,78.03,2019
90023,6259.76,184,34.02,2019
90024,1454255.15,2215,656.55,2019
90025,800701.3,2449,326.95,2019
90026,34476.83,356,96.85,2019
90027,1440381.29,3112,462.85,2019
90028,22580.5,515,43.85,2019
90029,10169.06,425,23.93,2019
90030,241.79,5,48.36,2019
90031,281421.0,767,366.91,2019
90032,4426.78,140,31.62,2019
90033,10335310.34,13239,780.67,2019
90034,264048.13,588,449.06,2019
90035,52497.41,571,91.94,2019
90036,378113.55,2501,151.18,2019
90037,20259.83,250,81.04,2019
90038,1453.99,48,30.29,2019
90039,7053.72,39,180.86,2019
90040,1507.18,44,34.25,2019
90041,20607.14,382,53.95,2019
90042,59545.01,418,142.45,2019
90043,759.99,21,36.19,2019
90044,2247.94,45,49.95,2019
90045,9560932.02,3429,2788.26,2019
90046,75477.89,1351,55.87,2019
90047,3036.03,50,60.72,2019
90048,31243619.06,18216,1715.17,2019
90049,352396.0,714,493.55,2019
90051,429392.24,604,710.91,2019
90054,34509.02,75,460.12,2019
90055,11.02,1,11.02,2019
90056,6069.58,129,47.05,2019
90057,2240804.2,1755,1276.81,2019
90058,624.12,10,62.41,2019
90059,54163.56,519,104.36,2019
90060,277.12,3,92.37,2019
90061,3295.59,198,16.64,2019
90062,120607.56,216,558.37,2019
90063,36113.43,469,77.0,2019
90064,379906.18,1108,342.88,2019
90065,5558.24,88,63.16,2019
90066,21411.34,301,71.13,2019
90067,257037.93,1990,129.16,2019
90068,121911.79,133,916.63,2019
90069,592826.75,1480,400.56,2019
90070,206.1,1,206.1,2019
90071,1992.27,17,117.19,2019
90073,174286.05,653,266.9,2019
90074,310514.46,694,447.43,2019
90076,15.84,1,15.84,2019
90077,15183.36,77,197.19,2019
90078,697.62,9,77.51,2019
90079,750.0,2,375.0,2019
90084,8559.78,10,855.98,2019
90086,12.87,1,12.87,2019
90089,3256511.69,1934,1683.82,2019
90094,7684.61,25,307.38,2019
90095,13541391.55,12859,1053.07,2019
90096,372.08,2,186.04,2019
90189,127.64,6,21.27,2019
90201,18454.75,451,40.92,2019
90209,250.93,10,25.09,2019
90210,1133832.79,4664,243.1,2019
90211,2269233.26,11127,203.94,2019
90212,21841106.78,2617,8345.86,2019
90213,307.42,5,61.48,2019
90220,14031.4,52,269.83,2019
90221,5371.77,207,25.95,2019
90222,2023.63,88,23.0,2019
90230,83747.24,245,341.83,2019
90231,50.65,2,25.33,2019
90232,101753.57,1032,98.6,2019
90239,19.4,1,19.4,2019
90240,92138.09,487,189.2,2019
90241,628719.92,5710,110.11,2019
90242,100314.69,375,267.51,2019
90245,22762.4,450,50.58,2019
90247,14870.36,549,27.09,2019
90248,3980.03,110,36.18,2019
90249,3447.37,85,40.56,2019
90250,31157.28,808,38.56,2019
90254,49067.26,282,174.0,2019
90255,54981.72,747,73.6,2019
90260,14152.47,281,50.36,2019
90262,45136.91,981,46.01,2019
90263,28.3,1,28.3,2019
90264,24.47,1,24.47,2019
90265,20038.52,78,256.9,2019
90266,129036.44,992,130.08,2019
90270,455.59,20,22.78,2019
90272,239991.86,615,390.23,2019
90274,130343.8,908,143.55,2019
90275,10297.84,216,47.68,2019
90277,142877.77,1027,139.12,2019
90278,7141.49,170,42.01,2019
90280,17710.88,561,31.57,2019
90290,397.73,15,26.52,2019
90291,145142.7,185,784.56,2019
90292,585853.03,1319,444.16,2019
90293,813.32,27,30.12,2019
90294,22.73,1,22.73,2019
90301,162172.91,1882,86.17,2019
90302,669.11,16,41.82,2019
90303,939.06,30,31.3,2019
90304,3353.73,150,22.36,2019
90305,6050.06,51,118.63,2019
90308,71.47,4,17.87,2019
90401,587678.35,738,796.31,2019
90402,12678.12,58,218.59,2019
